woy,Hemisphere,age_group,within_variation,sd,se,ci
31,Southern,10-19,1.24138601277282,0.58822267954352,0.00611770184821575,0.0119920454676593
31,Southern,20-29,1.064462633275,0.648708393111002,0.00422461197478912,0.0082805123947879
31,Southern,30-39,0.998874842650725,0.696979494297278,0.00603609493144096,0.0118316028202285
31,Southern,40-49,0.921766700835964,0.727304009141753,0.0109199390114965,0.0214085297933098
31,Southern,Over 50,0.61473684911017,0.782539197133108,0.00721364507791589,0.0141399389948684
32,Northern,10-19,1.1935885629677,0.497966244595618,0.00190107768884136,0.00372610953411461
32,Northern,20-29,0.995514019360437,0.582469914173676,0.00165582689530803,0.00324539282403431
32,Northern,30-39,0.859770658112528,0.651633226578052,0.00232853900628241,0.00456392312649679
32,Northern,40-49,0.816001094107484,0.655448079612975,0.00355995781672662,0.00697763825122542
32,Northern,Over 50,0.529166407915369,0.691536618435167,0.00214944395383004,0.00421288199937214
32,Southern,10-19,1.24938892627084,0.542446769496285,0.0055245395332038,0.0108292581971475
32,Southern,20-29,1.07250215696459,0.633617485870658,0.00409279805097367,0.00802214192107222
32,Southern,30-39,1.00324748139986,0.717127422290124,0.00615997019270926,0.0120743981181122
32,Southern,40-49,0.918980155802136,0.742333082031327,0.0110734329735136,0.0217093780537204
32,Southern,Over 50,0.625504659358618,0.768423218895218,0.00701383550367813,0.0137482514470981
33,Northern,10-19,1.1880613485092,0.492017803891565,0.00185924085611338,0.00364410809955393
33,Northern,20-29,0.992751566774502,0.584492582461103,0.0016607181622232,0.00325497959189899
33,Northern,30-39,0.858347821156598,0.66026620489214,0.00236023201264216,0.00462604128875228
33,Northern,40-49,0.806594832425127,0.679731905192187,0.0037005401123597,0.00725318554673123
33,Northern,Over 50,0.525817001210552,0.692935058628823,0.00215777592227388,0.00422921273159275
33,Southern,10-19,1.25520575582654,0.558832357096479,0.00567730290972986,0.0111286995871159
33,Southern,20-29,1.09443775215194,0.646801624801429,0.00420417850447041,0.00824045986423589
33,Southern,30-39,1.02526720125548,0.696484961832552,0.00600395761366982,0.0117685992691994
33,Southern,40-49,0.956199825676651,0.695500614851257,0.0103028648750866,0.0201986101098628
33,Southern,Over 50,0.635205664267834,0.778938162636913,0.00705188576174274,0.0138228134781806
34,Northern,10-19,1.18324436985781,0.496772665418551,0.0018482205440043,0.00362250639262512
34,Northern,20-29,0.987077689790492,0.57878741382206,0.00163643629303049,0.00320738723085807
34,Northern,30-39,0.855952217209073,0.657482035632699,0.00234087604951377,0.00458810314465272
34,Northern,40-49,0.811752280286631,0.664245228786644,0.00358826132720781,0.00703311138892783
34,Northern,Over 50,0.522982593067747,0.694167773694468,0.00214500790083457,0.00420418682043492
34,Southern,10-19,1.22829309065015,0.553994110572604,0.00554465606809529,0.0108686440718989
34,Southern,20-29,1.05688359940017,0.630535679348593,0.00405281820248883,0.00794377495523267
34,Southern,30-39,0.982626568162731,0.703985887512004,0.00601851240601466,0.0117971112508784
34,Southern,40-49,0.917655764202314,0.719954336599898,0.0106036281474387,0.0207881884145536
34,Southern,Over 50,0.586632359854326,0.768739559909066,0.00698680940161558,0.0136952641650291
35,Northern,10-19,1.17038274580599,0.492541858921797,0.00180073085027622,0.00352942471253229
35,Northern,20-29,0.977853413083989,0.58176681122375,0.00163013620045851,0.00319503860585805
35,Northern,30-39,0.846287669158783,0.651868424080917,0.0022925700706083,0.00449342204083611
35,Northern,40-49,0.793800100547455,0.668332222166839,0.0035480387504752,0.00695426539766677
35,Northern,Over 50,0.517670218223742,0.686136389166497,0.00208863960377364,0.00409370431383137
35,Southern,10-19,1.23433101795014,0.56467425655689,0.00559412553105195,0.0109655873076127
35,Southern,20-29,1.05432364904864,0.628755108478246,0.00400156408744316,0.00784330602225439
35,Southern,30-39,0.980857984469915,0.699842738686912,0.00592449178426955,0.0116127978842913
35,Southern,40-49,0.906542274800244,0.718558723933068,0.0104204627588906,0.020428932877509
35,Southern,Over 50,0.594649173638683,0.774471569555212,0.0069678963404654,0.0136581641196511
36,Northern,10-19,1.16212257013003,0.488010997613862,0.00174563726287606,0.00342143915352489
36,Northern,20-29,0.966411718595302,0.578473311927649,0.00160401384817105,0.00314383863008829
36,Northern,30-39,0.833545100758979,0.65392154698998,0.00227776724143106,0.0044644073204334
36,Northern,40-49,0.783751131223409,0.6675731258234,0.00349768891965487,0.00685557210251274
36,Northern,Over 50,0.504593194842695,0.681494169067563,0.00204863623084084,0.00401529714793668
36,Southern,10-19,1.21987790890302,0.560093668765546,0.00547927753657632,0.010740430872346
36,Southern,20-29,1.04807325931092,0.632411730500262,0.00399413509442862,0.00782873891609777
36,Southern,30-39,0.971685983997145,0.693144928313782,0.00584106285821948,0.0114492569792925
36,Southern,40-49,0.888453233438608,0.7153783050467,0.0103288246869878,0.0202492346588119
36,Southern,Over 50,0.578203711675217,0.769477298348079,0.00689926898934014,0.013523634746404
37,Northern,10-19,1.16138481620164,0.488474822120444,0.00172521953666953,0.00338141921072898
37,Northern,20-29,0.965430628148788,0.58068436238934,0.00160423511577726,0.00314427209626392
37,Northern,30-39,0.830221532422388,0.653628034539888,0.00226422487326756,0.00443786366194862
37,Northern,40-49,0.776196782044524,0.664728128438439,0.00346617114387654,0.00679379419610526
37,Northern,Over 50,0.500438979841869,0.686192799329055,0.00204923165120858,0.00401646358879446
37,Southern,10-19,1.22749179862921,0.565545670231003,0.00547732751421419,0.0107365837172571
37,Southern,20-29,1.04998263974007,0.634094332051368,0.00399101525265026,0.0078226212546763
37,Southern,30-39,0.972625223459249,0.690705087655333,0.00578000948717007,0.0113295707790163
37,Southern,40-49,0.904524130179787,0.717671888154543,0.0103511564768995,0.0202930045528514
37,Southern,Over 50,0.590868335928286,0.76525299716096,0.00684682222032947,0.0134208254220555
38,Northern,10-19,1.15512446388885,0.479686079239412,0.0016651751944839,0.00326373101291032
38,Northern,20-29,0.960877172737331,0.582263466001213,0.00160254246350132,0.0031409543100774
38,Northern,30-39,0.823273377970613,0.663217249822232,0.00228494638217116,0.00447847695728838
38,Northern,40-49,0.768791180265545,0.669668778092764,0.00346365473237258,0.00678885835349982
38,Northern,Over 50,0.490216843895382,0.687989681818794,0.00204126079196838,0.00400084026423325
38,Southern,10-19,1.22898509645275,0.553822084817448,0.0052809664994021,0.0103516434749744
38,Southern,20-29,1.05341558929997,0.627770729591123,0.00392655913365327,0.00769627893336186
38,Southern,30-39,0.97074005628048,0.6948042929218,0.00576268788047715,0.0112956012459522
38,Southern,40-49,0.865457219629391,0.748187680768562,0.0107157665354287,0.0210077333229667
38,Southern,Over 50,0.578199585490071,0.75658007938105,0.00672921162546164,0.0131902754854647
39,Northern,10-19,1.14312975750899,0.486539115480273,0.00167232111011318,0.00327773601685224
39,Northern,20-29,0.951711405201385,0.584647987499781,0.00159769707650068,0.00313145703332147
39,Northern,30-39,0.809873231489638,0.657496542488492,0.00224566408153322,0.00440148286856647
39,Northern,40-49,0.757060794793489,0.677725298535851,0.00347862615195101,0.00681819939639876
39,Northern,Over 50,0.483115475072283,0.688081280027398,0.00203072808645251,0.00398019587309566
39,Southern,10-19,1.22628734592606,0.511890523053151,0.00475791401732451,0.00932631542419668
39,Southern,20-29,1.04982087196233,0.599722404550149,0.00368156560835035,0.00721606515167107
39,Southern,30-39,0.978763343244588,0.675142028618562,0.00547378470446269,0.0107292745689123
39,Southern,40-49,0.904479824584811,0.666857437037019,0.00930146678248948,0.0182348346453924
39,Southern,Over 50,0.597933259947412,0.743632973709153,0.00646270967033528,0.0126678363411302
40,Northern,10-19,1.13677184185697,0.480447469831321,0.00163143114387159,0.00319759091142732
40,Northern,20-29,0.941510930003845,0.58664739316169,0.00159562400918566,0.00312739359414304
40,Northern,30-39,0.803424736923315,0.668348344904231,0.00227070752934117,0.00445056715728313
40,Northern,40-49,0.759281000869233,0.677272896539016,0.00345749959020778,0.00677678844405329
40,Northern,Over 50,0.48068532330424,0.687360170774415,0.00201966555749193,0.00395851311937412
40,Southern,10-19,1.20530658659656,0.532253851819375,0.00475416190630396,0.00931888607570693
40,Southern,20-29,1.02619298967857,0.625691319224018,0.00368929207567233,0.00723118389978826
40,Southern,30-39,0.956894725759086,0.683275560422612,0.00537695642149069,0.0105394309578911
40,Southern,40-49,0.875587232690679,0.674056431031007,0.00918721895089542,0.0180106686880922
40,Southern,Over 50,0.581940356539239,0.744723966745063,0.00631212677651932,0.0123726170409829
41,Northern,10-19,1.13446723270151,0.487073689081515,0.00164316725208206,0.00322059299870154
41,Northern,20-29,0.935564839059478,0.58546894337659,0.00158497880222913,0.00310652892575704
41,Northern,30-39,0.798826077513832,0.654931295003505,0.00221201250909015,0.00433552471250958
41,Northern,40-49,0.743141001887693,0.681075442156531,0.0034468157516251,0.00675584417107557
41,Northern,Over 50,0.47112906219442,0.692416392343602,0.00202202648820188,0.00396313999972396
41,Southern,10-19,1.21172060194381,0.517934417114704,0.00444076122375573,0.0087045066259232
41,Southern,20-29,1.02812828113509,0.608099869245724,0.00343083210846531,0.00672456645514587
41,Southern,30-39,0.964019509747679,0.668718424319247,0.0051117255111686,0.0100195065574683
41,Southern,40-49,0.863145281190647,0.691203037792718,0.00919400131610911,0.0180237718776785
41,Southern,Over 50,0.588489705487309,0.722865576770284,0.00606188573427239,0.0118820891558228
42,Northern,10-19,1.13786655144787,0.48140137517772,0.00160979497529739,0.00315518287841758
42,Northern,20-29,0.932706366887763,0.592860978233963,0.00159406367935797,0.00312433473959616
42,Northern,30-39,0.795758118975676,0.657355724438581,0.00220064439464767,0.00431324226542898
42,Northern,40-49,0.745026251400755,0.676532690291119,0.00338300176854915,0.0066307623120595
42,Northern,Over 50,0.466421434365075,0.689262315916559,0.00199965181492345,0.00391928546584638
42,Southern,10-19,1.19979292065071,0.529358476735597,0.00448882985935975,0.00879871068715289
42,Southern,20-29,1.03541841261625,0.598424235442656,0.00332622207036814,0.00651951925992054
42,Southern,30-39,0.956059260504277,0.670199348407499,0.00507101436890047,0.00993969433157742
42,Southern,40-49,0.874512049203609,0.686485691177232,0.00906809967527135,0.0177769038257595
42,Southern,Over 50,0.578282694140013,0.725550993407624,0.0060750139003254,0.0119078189517224
43,Northern,10-19,1.14167164919683,0.484164696990469,0.00160476992171495,0.00314533307416083
43,Northern,20-29,0.935309236972262,0.590924372162039,0.00157949233952993,0.00309577487004642
43,Northern,30-39,0.798807646980538,0.659094237730509,0.0021943248286146,0.00430085533536904
43,Northern,40-49,0.743444791645614,0.683293822880376,0.00339669842558806,0.00665760571376586
43,Northern,Over 50,0.466626253199873,0.694609298383789,0.00200350377662072,0.00392683478733364
43,Southern,10-19,1.21209957419609,0.533007591914939,0.00446426312508738,0.00875053798512719
43,Southern,20-29,1.04861925437642,0.59685239460107,0.0032778258442268,0.00642465514219765
43,Southern,30-39,0.964393387742056,0.666947289751714,0.00495847608020662,0.00971908478270228
43,Southern,40-49,0.890933499013826,0.664195432460996,0.0086390384123413,0.0169356725534346
43,Southern,Over 50,0.59157664078212,0.725886245363669,0.00598965791917273,0.0117404814061134
44,Northern,10-19,1.14557339918539,0.484942796844955,0.0015908231093112,0.00311799661247719
44,Northern,20-29,0.937466994188591,0.592740276130443,0.00157701705946512,0.00309092312159289
44,Northern,30-39,0.795099129488126,0.668804924516338,0.00221429452016921,0.00433999509206665
44,Northern,40-49,0.741805798370112,0.683544873596556,0.00337122710562665,0.00660767825455581
44,Northern,Over 50,0.468283764782951,0.69759956515787,0.00200428202456809,0.00392835983270933
44,Southern,10-19,1.20677976276165,0.514053888414276,0.00428989389736631,0.00840874638403324
44,Southern,20-29,1.033224363031,0.605739557249502,0.0033103487852093,0.00648839894889456
44,Southern,30-39,0.953097973647654,0.675194576754179,0.00501231656437089,0.00982461529684287
44,Southern,40-49,0.884946854996729,0.653214219666474,0.00848759725945115,0.0166387856409861
44,Southern,Over 50,0.583491013581481,0.72990838303532,0.00597703560121873,0.0117157254435623
45,Northern,10-19,1.14222906393932,0.484118501567674,0.00157320697449257,0.00308346842224529
45,Northern,20-29,0.936674982642605,0.594772781733172,0.00157388608920895,0.0030847861956226
45,Northern,30-39,0.795397811337644,0.668131843999133,0.00219884925754865,0.00430972185069598
45,Northern,40-49,0.742691067795754,0.678452002849895,0.00331679095997893,0.00650097888870168
45,Northern,Over 50,0.464226776415182,0.6960482174711,0.00198746842632472,0.00389540497696107
45,Southern,10-19,1.20504074918075,0.526337893745623,0.00430111666513676,0.00843071521991574
45,Southern,20-29,1.02248693311355,0.605173953920573,0.00326644203068209,0.00640233450264334
45,Southern,30-39,0.93837565862433,0.675755206446856,0.00494849653163864,0.00969950456750352
45,Southern,40-49,0.844523354846736,0.686275702167816,0.00881145078388923,0.0172735733854033
45,Southern,Over 50,0.568670792597662,0.742161843556675,0.00603124542799598,0.0118219688623625
46,Northern,10-19,1.1347361367268,0.485564981256101,0.00156436206244161,0.00306613182161379
46,Northern,20-29,0.923368348705086,0.602576704861799,0.00158595333932882,0.00310843748882944
46,Northern,30-39,0.77924191045094,0.669795893169928,0.00218877028151987,0.00428996637074692
46,Northern,40-49,0.721911834208582,0.690516662975862,0.00335716881716762,0.00658011823166209
46,Northern,Over 50,0.434995458348873,0.704552305302881,0.00199910202630632,0.00391820615425373
46,Southern,10-19,1.21685631337524,0.520890947701474,0.00421211738571877,0.00825625185768657
46,Southern,20-29,1.02877889824854,0.601012169168518,0.00320540963259772,0.00628270374503071
46,Southern,30-39,0.949972549162404,0.666143781592133,0.0048253555228191,0.00945812374923282
46,Southern,40-49,0.870107374095666,0.691005745145274,0.00881568481738331,0.0172818297951032
46,Southern,Over 50,0.574015223690849,0.720488161940186,0.00578915475995015,0.0113474216137696
47,Northern,10-19,1.13007269703436,0.482012985284991,0.00153287487327273,0.00300441632144636
47,Northern,20-29,0.92101148739624,0.593722629679576,0.00155085054765164,0.00303963632109875
47,Northern,30-39,0.783754137395515,0.665671724450232,0.00215594898410786,0.00422563601133385
47,Northern,40-49,0.72488328729535,0.675287139948114,0.0032488263617648,0.00636776105863819
47,Northern,Over 50,0.439747433600491,0.701162688496126,0.00197104392416975,0.0038632120540617
47,Southern,10-19,1.21446230821546,0.523649647449839,0.00419080675849248,0.00821446716190314
47,Southern,20-29,1.03520740791816,0.59514205509795,0.00314731421360022,0.00616883132566635
47,Southern,30-39,0.94814525610041,0.659026447204029,0.00472144492676741,0.00925443696433443
47,Southern,40-49,0.867559484635715,0.663481108444502,0.00833595289673387,0.0163412901030402
47,Southern,Over 50,0.579777265012472,0.726664117016515,0.0058038487714041,0.0113762129910112
48,Northern,10-19,1.12933343081883,0.482193329694305,0.0015176524902387,0.00297457988742078
48,Northern,20-29,0.918860917603856,0.596353835910066,0.00155043609704212,0.00303882377186286
48,Northern,30-39,0.77794969867878,0.661830624095161,0.00213014397102785,0.00417505781397411
48,Northern,40-49,0.718268110216076,0.678780272584839,0.00324578397403875,0.00636179576117322
48,Northern,Over 50,0.434039789290819,0.701424682104255,0.00196109322290515,0.00384370845396244
48,Southern,10-19,1.21371345532892,0.513414896704174,0.00402570022364689,0.00789081468353261
48,Southern,20-29,1.03464197241182,0.593783268558746,0.00308563985938136,0.00604794067687487
48,Southern,30-39,0.955531187011419,0.658403382644883,0.00463526447556522,0.00908549649923143
48,Southern,40-49,0.884070862494494,0.668271681991535,0.00819610574364314,0.0160669977317147
48,Southern,Over 50,0.572470319453621,0.721812418408051,0.00561012934329724,0.0109964555275097
49,Northern,10-19,1.11015850962169,0.485174228005476,0.00150831690162195,0.00295628138691173
49,Northern,20-29,0.898866475647374,0.597105246218571,0.00153802205340841,0.00301449203997813
49,Northern,30-39,0.744524406789706,0.669008899990677,0.00213553481449849,0.00418562294559966
49,Northern,40-49,0.686540287416293,0.687623409185922,0.00326482404012767,0.00639911214238055
49,Northern,Over 50,0.41034734196662,0.698072040833414,0.00193238351636227,0.00378743722420207
49,Southern,10-19,1.20724057000436,0.521076459304764,0.00404848584309377,0.00793546626909569
49,Southern,20-29,1.03358755608309,0.604128725679929,0.00311505897148384,0.00610559987885907
49,Southern,30-39,0.952508382798576,0.651404749563827,0.0045479445411439,0.00891433346629338
49,Southern,40-49,0.880833359420889,0.67134731427849,0.00823630544183905,0.0161458038125561
49,Southern,Over 50,0.562723372910604,0.727022624759206,0.00562452294634296,0.0110246611028567
50,Northern,10-19,1.09317271624667,0.489067588281661,0.00149763774666147,0.00293534936157243
50,Northern,20-29,0.881171482386567,0.603937578082845,0.00154556821445023,0.00302928204922537
50,Northern,30-39,0.730838143574487,0.667830487805867,0.00211673954501179,0.00414878372084342
50,Northern,40-49,0.669571809417299,0.685987767510545,0.00322586575731467,0.00632274993881042
50,Northern,Over 50,0.381823922387792,0.701967209381878,0.00192303906074636,0.00376912153743447
50,Southern,10-19,1.21512445436066,0.518088297553261,0.00398199726579679,0.00780512933239428
50,Southern,20-29,1.03101457781181,0.598414350002813,0.00305408859302081,0.00598609237316468
50,Southern,30-39,0.95319328178885,0.650762387544396,0.00450249484079733,0.0088252390860668
50,Southern,40-49,0.884649216921275,0.664823753506157,0.00806988978531897,0.0158195149305819
50,Southern,Over 50,0.562878438946126,0.725284383278994,0.00559952482161077,0.0109756588582073
51,Northern,10-19,1.09016162346917,0.487527716817511,0.00147697023328569,0.00289484062152544
51,Northern,20-29,0.878970146990709,0.596779084083508,0.00151991496624285,0.00297900198183629
51,Northern,30-39,0.723558320123516,0.676882592026018,0.00213046910794149,0.00417569279118774
51,Northern,40-49,0.657160438733847,0.68547028783047,0.00320649476129803,0.00628478070477305
51,Northern,Over 50,0.372702944240788,0.701026341820187,0.0019045550833302,0.00373289271893707
51,Southern,10-19,1.20270783127501,0.530758756943075,0.00406380736656727,0.0079654813084446
51,Southern,20-29,1.0336789963496,0.595406316794784,0.0030112532022642,0.0059021305521442
51,Southern,30-39,0.944334960887091,0.654657202179486,0.00448458464153683,0.00879012366714643
51,Southern,40-49,0.874201421377357,0.667799471191732,0.00800175980037749,0.0156858872692519
51,Southern,Over 50,0.577911373569483,0.702493222006376,0.00538423601562411,0.0105536591014541
52,Northern,10-19,1.0975396269188,0.565373490319051,0.00185040438717449,0.0036267729779674
52,Northern,20-29,0.883246827556348,0.708969472790264,0.00195801606963837,0.00383767640716283
52,Northern,30-39,0.720497594090799,0.792546120608913,0.00274815480914426,0.00538636283798693
52,Northern,40-49,0.644329975380441,0.805399652650864,0.00419251588879971,0.00821744966690147
52,Northern,Over 50,0.363977179423582,0.808772046022812,0.00244415637448198,0.00479051142166078
52,Southern,10-19,1.2327637650599,0.578986803209397,0.00479304221977811,0.00939496946532554
52,Southern,20-29,1.05658812044374,0.697621468770489,0.0038679823257833,0.00758138815414052
52,Southern,30-39,0.975204929056702,0.762333009796892,0.00577508435447899,0.0113197436717764
52,Southern,40-49,0.915985620237499,0.767535149808702,0.0101475756939739,0.0198930922979129
52,Southern,Over 50,0.599600176620214,0.795709715274108,0.00670465190648942,0.0131420056746113
